Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,YrSold,SaleType,SaleCondition,SalePrice
1166,60,RL,80,14000,Pave,NA,Reg,Lvl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,1306,954,2260,1,3,1,7,2010,WD,Normal,328000
1167,60,RL,59,7837,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,799,772,1571,0,3,1,7,2009,WD,Normal,178000
1168,60,RL,80,9760,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,798,813,1611,1,4,1,7,2008,WD,Normal,167900
1169,160,RM,42,3964,Pave,NA,Reg,Lvl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,1291,1230,2521,1,5,1,10,2006,WD,Normal,151400
1170,45,RL,60,9600,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949,2003,893,0,893,0,2,1,4,2007,WD,Normal,135000
1171,20,RL,72,10152,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,1048,0,1048,1,3,1,6,2007,WD,Normal,135000
1172,60,RL,78,11700,Pave,NA,Reg,Lvl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,829,727,1556,0,4,1,8,2009,WD,Normal,154000
1173,50,RL,50,7585,Pave,NA,Reg,Lvl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,1002,454,1456,1,4,1,7,2006,WD,Normal,91500
1174,60,RL,75,7950,Pave,NA,IR1,Bnk,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,698,728,1426,0,3,1,6,2009,WD,Normal,159500
1175,20,RL,74,8556,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,1240,0,1240,0,2,1,5,2007,WD,Normal,194000
1176,70,RL,75,13125,Pave,NA,Reg,Lvl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,960,780,1740,0,3,1,6,2007,CWD,Normal,219500
1177,50,RL,60,10800,Pave,Grvl,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,1096,370,1466,0,3,1,7,2006,WD,Normal,170000
1178,20,RL,NA,15870,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,1096,0,1096,1,3,1,6,2006,WD,Abnorml,138800
1179,120,RM,37,4435,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,848,0,848,1,1,1,3,2006,WD,Normal,155900
1180,20,RL,65,8775,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,990,0,990,0,3,1,5,2007,WD,Normal,126000
1181,20,RL,80,11040,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,1258,0,1258,0,3,1,5,2008,COD,Abnorml,145000
1182,20,RL,75,7500,Pave,NA,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,1040,0,1040,1,3,1,5,2010,WD,Normal,133000
1183,20,RL,70,8749,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,1459,0,1459,0,3,1,6,2007,WD,Normal,192000
1184,20,RL,80,8800,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,1251,0,1251,1,3,1,6,2006,WD,Normal,160000
1185,60,RL,NA,13031,Pave,NA,IR2,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,691,807,1498,0,3,1,6,2006,WD,Normal,187500
1186,85,RL,73,9069,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,996,0,996,1,2,1,5,2010,WD,Normal,147000
1187,160,RM,NA,1974,Pave,NA,Reg,Lvl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,546,546,1092,0,3,1,6,2010,WD,Normal,83500
1188,60,FV,85,10574,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,1082,871,1953,0,3,1,9,2009,WD,Normal,252000
1189,160,RM,24,2522,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,970,739,1709,0,3,1,7,2006,WD,Normal,137500
1190,120,FV,37,3316,Pave,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,1247,0,1247,1,1,1,4,2006,WD,Normal,197000
1191,90,RL,60,8544,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,1040,0,1040,0,2,2,6,2009,WD,Normal,92900
1192,160,FV,24,2160,Pave,Pave,Reg,Lvl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,624,628,1252,1,2,1,4,2008,WD,Normal,160000
1193,50,RL,60,8400,Pave,NA,Reg,Bnk,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,1390,304,1694,0,4,1,7,2008,WD,Normal,136500
1194,20,RL,71,9230,Pave,NA,Reg,Lvl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,1200,0,1200,1,1,1,6,2006,WD,Normal,146000
1195,20,RL,74,5868,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,936,0,936,1,2,1,4,2010,WD,Normal,129000
1196,20,RL,78,9317,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,1314,0,1314,0,3,1,6,2007,WD,Normal,176432
1197,70,RM,60,6882,Pave,NA,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,773,582,1355,0,3,1,7,2007,WD,Normal,127000
1198,120,RL,NA,3696,Pave,NA,Reg,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,1088,0,1088,0,2,1,5,2007,WD,Normal,170000
1199,50,RM,50,6000,Pave,NA,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,757,567,1324,0,3,1,6,2009,WD,Normal,128000
1200,20,RL,82,11880,Pave,NA,IR1,Lvl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,1601,0,1601,0,3,1,7,2009,COD,Abnorml,157000
1201,30,RL,60,8400,Pave,NA,Reg,Bnk,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,438,0,438,0,1,1,3,2009,WD,Normal,60000
1202,20,RL,61,9758,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,950,0,950,0,3,1,5,2007,WD,Normal,119500
1203,20,RL,70,7000,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,1134,0,1134,0,2,1,6,2007,WD,Family,135000
1204,20,RL,79,8910,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,1194,0,1194,0,3,1,6,2006,WD,Normal,159500
1205,160,RM,24,2016,Pave,NA,Reg,Lvl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,630,672,1302,0,3,1,6,2007,WD,Normal,106000
1206,60,RL,98,12256,Pave,NA,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,1500,1122,2622,1,3,1,9,2010,WD,Normal,325000
1207,20,RL,114,10357,Pave,NA,IR1,Lvl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,1442,0,1442,1,3,1,6,2007,WD,Normal,179900
1208,60,RL,168,23257,Pave,NA,IR3,HLS,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,887,1134,2021,0,3,1,9,2006,New,Partial,274725
1209,60,RL,NA,8063,Pave,NA,Reg,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,948,742,1690,0,3,1,7,2007,WD,Abnorml,181000
1210,20,RL,107,11362,Pave,NA,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,1836,0,1836,1,3,1,7,2009,WD,Normal,280000
1211,60,RL,NA,8000,Pave,NA,Reg,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,773,885,1658,1,3,1,8,2008,WD,Normal,188000
1212,60,RL,80,10480,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,1098,866,1964,0,4,1,8,2008,WD,Normal,205000
1213,20,RL,73,7100,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,816,0,816,1,2,1,5,2006,WD,Normal,129900
1214,20,RL,66,8923,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,1008,0,1008,1,2,1,6,2007,WD,Normal,134500
1215,20,RL,90,5400,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,833,0,833,0,2,1,4,2006,WD,Normal,117000
1216,20,RL,93,12085,Pave,NA,Reg,Lvl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,1734,0,1734,1,3,1,7,2007,New,Partial,318000
1217,80,RL,NA,7750,Pave,NA,Reg,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,779,640,1419,1,3,1,7,2009,WD,Normal,184100
1218,20,RL,57,9764,Pave,NA,IR1,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,894,0,894,1,3,1,5,2008,WD,Normal,130000
1219,80,RL,85,13825,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,1021,580,1601,0,3,1,6,2008,WD,Normal,140000
1220,20,RL,70,7560,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,1040,0,1040,0,3,1,6,2006,WD,Normal,133700
1221,30,RM,59,8263,Pave,NA,Reg,Bnk,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,1012,0,1012,0,2,1,6,2007,WD,Normal,118400
1222,20,RL,84,10084,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,1552,0,1552,0,3,1,7,2006,New,Partial,212900
1223,20,RL,NA,8926,Pave,NA,IR1,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,960,0,960,0,3,1,5,2009,COD,Abnorml,112000
1224,20,RL,50,9405,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,698,0,698,0,2,1,4,2009,WD,Normal,118000
1225,80,RL,NA,9125,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,812,670,1482,0,3,1,7,2007,WD,Normal,163900
1226,20,RL,60,10434,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,1005,0,1005,0,2,1,5,2009,WD,Normal,115000
1227,120,RL,53,3684,Pave,NA,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,1555,0,1555,0,2,1,7,2009,WD,Normal,174000
1228,20,RL,182,14572,Pave,NA,IR3,Lvl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,1530,0,1530,1,3,1,7,2007,WD,Family,259000
1229,60,RL,59,11796,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,847,1112,1959,0,4,1,8,2007,WD,Normal,215000
1230,90,RM,60,7200,Pave,Grvl,Reg,Lvl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,936,0,936,1,2,1,4,2007,WD,Normal,140000
1231,50,RL,65,7804,Pave,NA,Reg,Lvl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,1328,653,1981,1,4,1,7,2009,WD,Normal,135000
1232,20,RL,63,10712,Pave,NA,Reg,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,974,0,974,0,3,1,5,2007,Oth,Abnorml,93500
1233,70,RM,90,9900,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,1178,1032,2210,0,5,1,8,2007,WD,Normal,117500
1234,60,RL,80,9828,Pave,NA,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,1142,878,2020,0,3,1,8,2009,WD,Normal,239500
1235,60,RL,57,8773,Pave,NA,IR1,HLS,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,916,684,1600,0,3,1,7,2007,WD,Normal,169000
1236,30,RM,60,6180,Pave,NA,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,986,0,986,0,2,1,5,2007,WD,Normal,102000
1237,50,RL,80,9600,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,1032,220,1252,0,3,1,6,2008,WD,Abnorml,119000
1238,50,RL,54,6342,Pave,NA,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,780,240,1020,0,2,1,6,2010,WD,Normal,94000
1239,20,RL,NA,9819,Pave,NA,IR1,Lvl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,1567,0,1567,1,2,1,5,2009,WD,Normal,196000
1240,30,RL,98,8731,Pave,NA,IR1,Lvl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,1167,0,1167,0,3,1,6,2007,WD,Normal,144000
1241,20,RL,60,7350,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,952,0,952,1,2,1,4,2008,COD,Abnorml,139000
1242,60,RL,NA,10304,Pave,NA,IR1,Lvl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,1088,780,1868,1,4,1,9,2009,WD,Normal,197500
1243,60,RL,77,9965,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,1466,1362,2828,1,4,1,11,2007,New,Partial,424870
1244,20,RL,NA,9000,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,1006,0,1006,0,3,1,5,2008,WD,Normal,80000
1245,190,RL,60,12180,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,672,252,924,1,2,1,5,2010,WD,Normal,80000
1246,50,RM,52,6240,Pave,NA,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,1042,534,1576,0,3,1,8,2006,WD,Family,149000
1247,20,RL,NA,11200,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,1298,0,1298,1,3,1,5,2006,WD,Normal,180000
1248,70,RL,75,12000,Pave,NA,Reg,Bnk,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,860,704,1564,0,3,1,7,2009,WD,Normal,174500
1249,50,RM,NA,5700,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,572,539,1111,0,2,1,5,2008,WD,Normal,116900
1250,70,RM,50,9000,Pave,NA,Reg,Lvl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,832,650,1482,0,3,1,7,2009,WD,Normal,143000
1251,20,RL,57,8280,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,932,0,932,0,2,1,4,2007,WD,Normal,124000
1252,20,RL,134,17755,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,1466,0,1466,0,3,1,6,2006,WD,Normal,149900
1253,20,RL,90,14115,Pave,NA,IR1,Lvl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,1811,0,1811,0,2,1,6,2006,WD,Abnorml,230000
1254,30,RM,NA,5890,Pave,NA,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,816,0,816,0,2,1,5,2008,WD,Normal,120500
1255,60,RL,NA,13700,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,902,918,1820,0,4,1,8,2008,WD,Normal,201800
1256,20,RL,90,10768,Pave,NA,IR1,Lvl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,1437,0,1437,1,3,1,6,2007,WD,Normal,218000
1257,80,RL,85,9350,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,1265,0,1265,0,3,1,6,2008,WD,Normal,179900
1258,120,RL,34,5001,Pave,NA,IR1,Lvl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,1314,0,1314,1,2,1,6,2009,WD,Normal,230000
1259,20,RL,92,11932,Pave,NA,Reg,Lvl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,1580,0,1580,0,3,1,7,2008,ConLD,Partial,235128
1260,60,RL,76,9120,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,943,933,1876,0,4,1,8,2008,WD,Normal,185000
1261,160,RL,24,2280,Pave,NA,Reg,Lvl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,855,601,1456,0,3,1,7,2010,WD,Normal,146000
1262,20,RL,NA,14778,Pave,NA,IR1,Low,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,1640,0,1640,1,3,1,7,2008,WD,Normal,224000
1263,20,RL,109,8724,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,894,0,894,0,3,1,5,2007,WD,Normal,129000
1264,90,RL,60,12900,Pave,NA,Reg,Lvl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,1258,0,1258,2,0,2,6,2008,WD,Alloca,108959
1265,80,RL,NA,16157,Pave,NA,IR1,Lvl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,1432,0,1432,1,2,1,5,2007,WD,Normal,194000
1266,20,RL,79,9541,Pave,NA,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,1502,0,1502,0,3,1,7,2009,New,Partial,233170
1267,20,RL,64,10475,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,1694,0,1694,0,3,1,7,2010,WD,Normal,245350
1268,60,RL,58,10852,Pave,NA,IR1,Lvl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,959,712,1671,1,3,1,7,2006,WD,Normal,173000
1269,70,RL,120,13728,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,1236,872,2108,0,4,1,7,2008,WD,Normal,235000
1270,60,RL,118,35760,Pave,NA,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,1831,1796,3627,1,4,1,10,2006,WD,Normal,625000
1271,80,RL,76,9880,Pave,NA,Reg,Lvl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,1118,0,1118,1,3,1,6,2008,WD,Normal,171000
1272,20,RL,76,9120,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,1261,0,1261,1,3,1,6,2008,WD,Normal,163000
1273,160,FV,35,4017,Pave,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,625,625,1250,0,2,1,5,2008,WD,Normal,171900
1274,50,RL,138,18030,Pave,NA,IR1,Bnk,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,1636,971,3086,0,3,1,12,2007,WD,Normal,200500
1275,70,RL,80,16560,Pave,NA,IR1,Lvl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,1170,1175,2345,0,4,1,9,2006,WD,Normal,239000
1276,50,RL,85,10678,Pave,NA,Reg,Lvl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,2129,743,2872,0,4,1,9,2007,WD,Normal,285000
1277,20,RL,37,6951,Pave,NA,IR1,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,923,0,923,1,3,1,5,2008,WD,Normal,119500
1278,50,RM,NA,3950,Pave,Grvl,Reg,Bnk,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,818,406,1224,0,3,1,5,2009,WD,Normal,115000
1279,50,RL,54,7681,Pave,NA,IR1,Lvl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,820,523,1343,0,3,1,7,2009,WD,Normal,154900
1280,20,RL,77,8335,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,1124,0,1124,0,3,1,5,2006,WD,Normal,93000
1281,60,RL,NA,11170,Pave,NA,IR2,Lvl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,1298,1216,2514,0,4,1,8,2006,WD,Normal,250000
1282,120,RM,64,5587,Pave,NA,IR1,HLS,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,1652,0,1652,1,2,1,5,2008,New,Partial,392500
1283,60,RL,160,15623,Pave,NA,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,2411,2065,4476,1,4,1,10,2007,WD,Abnorml,745000
1284,30,RL,60,10800,Pave,Grvl,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,1130,0,1130,1,2,1,5,2006,WD,Normal,120000
1285,20,RL,50,35133,Grvl,NA,Reg,Lvl,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,1572,0,1572,1,3,1,5,2007,WD,Normal,186700
1286,50,RL,60,9738,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,949,272,1221,1,4,1,7,2006,WD,Normal,104900
1287,190,RL,107,10615,Pave,NA,IR1,Bnk,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,1014,685,1699,1,3,2,7,2009,WD,Abnorml,95000
1288,20,RL,89,12461,Pave,NA,Reg,Lvl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,1624,0,1624,1,2,1,5,2006,WD,Normal,262000
1289,60,RL,68,8935,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,831,829,1660,0,3,1,7,2009,WD,Normal,195000
1290,60,RL,60,7500,Pave,NA,Reg,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,1028,776,1804,0,3,1,7,2010,WD,Normal,189000
1291,190,RL,NA,32463,Pave,NA,Reg,Low,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,1622,0,1622,1,3,1,7,2007,WD,Normal,168000
1292,160,FV,24,2645,Pave,Pave,Reg,Lvl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,764,677,1441,0,2,1,5,2007,WD,Normal,174000
1293,50,RM,60,9600,Pave,Grvl,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,842,630,1472,0,3,1,6,2007,WD,Normal,125000
1294,120,RM,NA,4500,Pave,NA,Reg,Lvl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,1224,0,1224,1,2,1,5,2009,WD,Normal,165000
1295,60,RL,80,9364,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,663,689,1352,0,4,1,7,2010,WD,Normal,158000
1296,60,RL,51,8029,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,728,728,1456,0,3,1,8,2008,WD,Normal,176000
1297,60,RL,58,14054,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,879,984,1863,0,4,1,9,2006,New,Partial,219210
1298,75,RM,65,8850,Pave,NA,IR1,Bnk,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,815,875,1690,0,3,1,7,2006,ConLw,Normal,144000
1299,20,RL,70,9100,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,1212,0,1212,0,3,1,6,2009,WD,Normal,178000
1300,20,RL,75,11235,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,1382,0,1382,0,3,1,6,2006,WD,Normal,148000
1301,20,RL,71,9353,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,864,0,864,0,3,1,5,2006,Oth,Abnorml,116050
1302,60,RL,80,10400,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,866,913,1779,0,3,1,6,2009,WD,Normal,197900
1303,50,RM,50,6000,Pave,NA,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,884,464,1348,1,3,1,5,2009,WD,Normal,117000
1304,20,RL,75,9750,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,1630,0,1630,0,3,1,6,2009,WD,Normal,213000
1305,20,RL,78,10140,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,1074,0,1074,1,3,1,6,2006,WD,Normal,153500
1306,20,RL,90,14684,Pave,NA,IR1,Lvl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,2196,0,2196,0,3,1,7,2009,WD,Normal,271900
1307,20,RH,NA,8900,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,1056,0,1056,1,2,1,5,2006,WD,Normal,107000
1308,20,RL,70,9135,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,1700,0,1700,1,3,1,7,2006,WD,Normal,200000
1309,20,RL,70,7763,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,1283,0,1283,1,3,1,6,2008,WD,Normal,140000
1310,20,RL,85,10182,Pave,NA,IR1,Lvl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,1660,0,1660,1,3,1,8,2006,New,Partial,290000
1311,60,RL,70,11218,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,1055,790,1845,0,3,1,8,2010,WD,Normal,189000
1312,50,RL,152,12134,Pave,NA,IR1,Bnk,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,1080,672,1752,0,4,1,8,2010,WD,Normal,164000
1313,30,RL,50,9340,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,672,0,672,1,2,1,4,2009,WD,Normal,113000
1314,80,RL,NA,10246,Pave,NA,IR1,Lvl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,960,0,960,1,0,1,3,2006,WD,Normal,145000
1315,85,RL,69,10205,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,999,0,999,1,3,1,6,2006,WD,Normal,134500
1316,20,RL,99,7094,Pave,NA,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,894,0,894,0,3,1,5,2007,WD,Normal,125000
